"","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","poutcome","predicted_y","bmodtest1","bmodtest1_y"
"7017",52,9,1,2,0,2,0,1,4,2,166,2,1,"0","0","0"
"7018",32,0,2,5,0,0,0,1,6,1,131,1,1,"0","0","0"
"7019",39,2,1,6,1,0,0,0,7,3,54,2,1,"0","0","0"
"7020",41,1,2,6,0,0,0,0,3,1,357,1,1,"0","0","0"
"7021",33,0,2,6,0,2,2,0,6,2,255,2,0,"0","0","0"
"7022",52,7,1,2,1,2,2,0,1,2,110,5,1,"0","0","0"
"7023",36,4,1,6,1,0,0,1,6,3,274,2,1,"0","0","0"
"7024",33,7,1,3,0,2,0,0,6,4,89,2,0,"0","0","0"
"7025",47,1,1,3,0,2,0,0,3,3,36,5,1,"0","0","0"
"7026",42,9,2,6,0,0,2,0,6,1,36,5,1,"0","0","0"
"7027",54,7,1,3,1,0,0,0,0,0,408,1,0,"0","0","0"
"7028",48,1,0,0,0,0,0,1,6,2,521,5,1,"0","0","0"
"7029",32,0,2,6,0,0,0,0,6,4,103,1,1,"0","0","0"
"7030",41,6,1,5,0,2,0,0,1,0,326,3,1,"0","0","0"
"7031",30,7,0,2,0,0,0,1,4,1,394,1,1,"0","0","0"
"7032",40,9,0,3,0,2,2,0,7,4,243,2,0,"0","0","0"
"7033",34,0,1,6,0,0,0,0,6,0,145,1,0,"0","0","0"
"7034",36,4,1,2,0,0,0,0,6,4,50,1,0,"0","0","0"
"7035",55,1,1,2,1,0,0,1,6,1,301,1,1,"0","0","0"
"7036",33,0,2,6,1,2,0,0,1,4,183,3,1,"0","0","0"
"7037",30,9,1,5,0,2,0,0,1,3,297,1,1,"0","0","0"
"7038",46,0,1,3,0,2,0,0,3,3,335,3,0,"0","0","0"
"7039",54,7,1,3,0,2,0,0,1,0,111,2,1,"0","0","0"
"7040",29,7,1,3,0,0,0,1,4,3,200,2,1,"0","0","0"
"7041",27,1,1,2,1,0,2,1,6,0,127,5,1,"0","0","0"
"7042",55,9,1,0,1,0,0,1,4,4,458,1,1,"0","0","0"
"7043",26,8,2,0,0,2,0,1,7,3,394,1,2,"0","0","0"
"7044",50,9,1,3,0,0,0,0,7,1,93,1,0,"0","0","0"
"7045",34,9,1,6,0,0,0,1,4,1,321,1,1,"0","0","0"
"7046",32,6,1,6,0,2,0,0,7,0,54,1,1,"0","0","0"
"7047",35,1,1,2,0,2,0,1,7,4,178,2,1,"0","0","0"
"7048",36,5,2,6,0,2,0,0,6,3,93,4,1,"0","0","0"
"7049",29,0,2,3,0,1,1,0,3,4,183,1,1,"0","0","0"
"7050",42,9,1,6,0,2,0,1,4,1,148,4,1,"0","0","0"
"7051",45,9,1,5,0,0,0,1,4,2,517,3,1,"0","0","0"
"7052",49,4,1,6,0,2,2,0,0,0,40,5,1,"0","0","0"
"7053",34,1,1,2,0,0,0,0,0,1,231,3,1,"0","0","0"
"7054",29,9,2,2,0,1,1,1,0,1,116,1,1,"1","0","0"
"7055",35,7,0,6,0,2,0,1,3,3,119,2,1,"0","0","0"
"7056",31,0,1,6,0,2,0,0,3,4,510,3,1,"0","0","0"
"7057",47,1,0,0,0,2,0,1,4,0,48,1,1,"0","0","0"
"7058",32,4,2,6,0,0,0,0,1,2,149,1,2,"0","0","0"
"7059",43,1,1,2,1,2,0,0,6,0,288,3,0,"0","0","0"
"7060",48,0,1,3,1,2,0,0,3,2,182,2,1,"0","0","0"
"7061",50,4,1,6,0,2,0,1,4,4,300,1,1,"0","0","0"
"7062",26,0,2,6,0,2,2,0,6,3,82,1,1,"1","1","1"
"7063",33,0,1,6,1,2,0,0,3,3,83,2,1,"0","0","0"
"7064",29,10,2,6,0,2,0,1,4,4,201,2,1,"0","0","0"
"7065",50,0,1,2,0,0,0,0,7,2,315,3,1,"0","0","0"
"7066",42,1,1,0,0,2,0,0,3,1,251,2,1,"0","0","0"
"7067",30,1,2,3,0,2,0,0,3,4,72,5,1,"0","0","0"
"7068",50,6,1,0,1,0,2,1,6,4,245,1,1,"0","0","0"
"7069",35,1,1,2,0,2,0,1,4,3,126,4,1,"0","0","0"
"7070",28,0,1,3,0,0,2,0,6,4,530,2,1,"0","0","0"
"7071",38,0,1,6,0,0,0,0,1,2,36,2,1,"0","0","0"
"7072",35,0,2,6,0,0,0,0,1,3,131,1,1,"0","0","0"
"7073",48,5,1,0,1,2,2,1,3,1,36,5,1,"0","0","0"
"7074",54,10,1,2,0,2,0,0,8,4,200,1,1,"0","0","0"
"7075",37,10,1,5,0,2,0,1,6,4,123,1,1,"0","0","0"
"7076",35,5,1,5,0,0,0,1,6,4,554,1,1,"0","0","0"
"7077",37,9,2,6,0,2,0,0,1,2,210,2,1,"0","0","0"
"7078",26,1,1,2,1,2,0,0,3,4,259,1,1,"0","0","0"
"7079",48,0,2,6,0,2,2,1,3,2,55,5,1,"0","0","0"
"7080",33,9,1,3,0,2,0,0,1,1,119,1,1,"0","0","0"
"7081",55,1,0,5,0,2,0,1,6,3,211,2,1,"0","0","0"
"7082",44,1,1,2,0,2,2,0,6,3,180,1,1,"0","0","0"
"7083",39,7,2,3,0,2,0,1,4,2,554,3,1,"0","0","0"
"7084",29,0,2,3,0,2,2,0,3,2,104,3,1,"0","0","0"
"7085",28,0,2,6,0,0,0,0,1,4,202,1,1,"0","0","0"
"7086",36,4,1,6,0,2,0,1,6,4,36,1,1,"0","0","0"
"7087",47,10,1,5,1,2,2,0,1,3,100,1,1,"0","0","0"
"7088",35,0,2,0,1,0,0,1,6,4,554,1,1,"0","0","0"
"7089",26,1,1,2,0,2,0,0,3,4,240,2,1,"0","0","0"
"7090",44,1,1,0,1,0,2,1,6,4,218,2,1,"0","0","0"
"7091",30,1,1,2,1,2,0,0,3,2,67,1,1,"0","0","0"
"7092",43,4,1,6,1,0,0,0,0,2,176,1,1,"0","0","0"
"7093",32,0,2,3,0,2,2,0,7,4,76,1,1,"0","0","0"
"7094",51,1,1,0,1,0,0,0,1,0,116,1,1,"0","0","0"
"7095",40,9,1,6,0,2,2,0,6,0,133,2,1,"0","0","0"
"7096",49,9,1,5,0,2,0,0,6,0,364,1,0,"0","0","0"
"7097",40,0,2,5,0,2,0,0,6,3,43,1,0,"0","0","0"
"7098",30,1,0,2,0,0,0,1,4,1,79,1,1,"0","0","0"
"7099",55,5,0,0,0,2,2,0,0,4,554,2,1,"0","0","0"
"7100",31,9,1,3,0,2,0,0,1,3,155,2,1,"0","0","0"
"7101",33,1,2,0,0,2,0,0,0,2,352,1,1,"1","0","0"
"7102",40,0,2,6,0,0,0,1,4,2,136,2,1,"0","0","0"
"7103",36,0,2,6,0,2,0,1,4,2,55,2,1,"0","0","0"
"7104",48,7,1,3,1,2,0,1,6,4,243,1,1,"0","0","0"
"7105",36,3,2,6,0,1,1,0,1,0,119,2,2,"0","0","0"
"7106",32,0,0,6,0,0,2,0,1,4,203,2,1,"0","0","0"
"7107",33,0,2,6,0,0,0,0,1,4,97,1,1,"0","0","0"
"7108",33,6,1,6,0,2,0,0,3,4,99,2,1,"0","0","0"
"7109",43,7,0,3,0,0,0,0,7,4,554,1,1,"0","0","0"
"7110",30,9,2,5,0,2,0,0,9,0,554,2,1,"1","1","1"
"7111",55,3,1,0,0,0,0,0,7,0,216,1,1,"0","0","0"
"7112",30,0,1,6,0,0,0,1,4,1,493,1,1,"0","0","0"
"7113",46,1,1,2,1,2,0,1,6,0,280,2,1,"0","0","0"
"7114",55,1,0,0,1,2,0,1,6,3,47,1,1,"0","0","0"
"7115",39,6,1,2,0,0,0,0,1,3,139,4,1,"0","0","0"
"7116",38,0,2,6,1,0,0,1,6,0,70,5,1,"0","0","0"
"7117",27,0,1,6,0,2,0,0,1,3,415,5,2,"1","1","1"
"7118",40,1,1,1,0,0,0,0,0,1,97,2,1,"0","0","0"
"7119",55,0,1,6,0,2,0,0,6,0,554,2,1,"0","0","0"
"7120",30,9,2,6,1,0,0,1,4,3,554,2,1,"0","0","0"
"7121",37,9,1,6,0,0,0,0,1,3,158,3,1,"0","0","0"
"7122",31,0,2,3,0,0,0,0,3,1,133,3,1,"0","0","0"
"7123",55,5,1,0,0,2,0,0,1,0,168,1,2,"1","1","1"
"7124",44,0,2,6,1,0,0,1,6,2,49,1,1,"0","0","0"
"7125",31,4,1,6,0,2,0,0,7,4,196,1,1,"0","0","0"
"7126",32,1,2,6,0,2,0,1,6,2,128,2,1,"0","0","0"
"7127",43,7,0,3,0,0,0,0,3,1,388,3,1,"0","0","0"
"7128",55,5,1,6,0,0,0,0,5,0,158,1,2,"1","1","1"
"7129",44,1,1,0,1,2,2,0,1,4,310,1,1,"0","0","0"
"7130",31,0,2,6,1,0,0,0,1,3,116,5,1,"0","0","0"
"7131",50,7,1,3,0,0,0,0,3,3,301,1,1,"0","0","0"
"7132",42,10,1,2,1,2,0,1,3,3,163,1,1,"0","0","0"
"7133",44,11,1,7,0,2,0,0,3,2,554,5,1,"1","1","1"
"7134",35,6,1,6,1,2,2,1,6,2,365,1,1,"0","0","0"
"7135",38,2,1,6,0,0,0,0,7,4,144,2,1,"0","0","0"
"7136",30,0,1,6,0,0,2,0,1,1,554,2,1,"1","0","0"
"7137",48,9,2,5,1,2,0,0,3,3,417,1,1,"0","0","0"
"7138",27,7,2,3,0,2,0,1,3,0,433,1,1,"0","0","0"
"7139",36,6,1,2,0,0,0,0,0,0,214,2,1,"0","0","0"
"7140",26,1,2,2,1,2,0,0,3,4,213,1,1,"0","0","0"
"7141",46,4,1,6,1,2,2,0,6,4,172,4,1,"0","0","0"
"7142",37,8,2,7,0,0,0,0,4,0,99,1,1,"0","0","0"
"7143",55,9,1,5,0,2,0,0,3,1,163,3,1,"0","0","0"
"7144",50,5,1,0,1,2,0,1,6,2,554,4,1,"0","0","0"
"7145",51,7,1,3,0,2,0,0,7,1,176,1,0,"0","0","0"
"7146",43,9,0,5,1,2,0,1,0,1,36,5,0,"0","0","0"
"7147",26,0,2,6,0,0,2,0,4,0,91,2,2,"1","1","1"
"7148",34,0,2,3,0,0,0,1,6,2,523,2,1,"0","0","0"
"7149",26,1,2,1,1,0,2,1,6,0,554,1,1,"0","0","0"
"7150",40,4,1,6,0,2,0,0,6,2,188,1,1,"0","0","0"
"7151",35,9,1,6,0,2,0,0,7,3,63,2,1,"0","0","0"
"7152",38,3,1,3,1,0,0,1,6,2,384,4,1,"0","0","0"
"7153",34,1,1,3,1,2,0,1,3,4,203,4,1,"0","0","0"
"7154",30,0,2,6,0,2,2,0,6,2,176,2,0,"0","0","0"
"7155",45,1,1,5,0,0,0,0,8,3,117,1,1,"0","0","0"
"7156",48,1,1,0,0,2,0,0,6,4,238,3,1,"0","0","0"
"7157",52,7,1,7,1,0,0,1,6,3,144,1,1,"0","0","0"
"7158",45,9,0,6,0,2,2,1,4,2,163,3,1,"0","0","0"
"7159",32,9,2,5,0,2,0,0,3,2,128,1,1,"0","0","0"
"7160",34,1,1,2,0,0,0,1,4,2,554,2,1,"0","0","0"
"7161",44,1,1,2,0,2,2,0,6,1,145,2,1,"0","0","0"
"7162",41,1,2,1,1,0,0,0,6,0,211,1,1,"0","0","0"
"7163",55,5,1,0,0,2,0,1,1,1,96,1,1,"0","0","0"
"7164",45,0,1,7,1,2,2,0,1,2,105,3,1,"0","0","0"
"7165",31,7,1,3,1,0,0,1,4,2,447,2,1,"0","0","0"
"7166",46,9,0,5,1,2,0,1,4,0,365,3,1,"0","0","0"
"7167",37,6,2,6,0,2,0,0,0,2,465,1,1,"0","0","0"
"7168",36,1,1,0,1,2,0,0,6,4,300,1,0,"0","0","0"
"7169",34,9,2,2,0,0,0,0,1,1,205,3,2,"1","1","1"
"7170",46,0,1,5,0,2,0,1,6,2,78,1,1,"0","0","0"
"7171",41,1,1,5,0,0,0,0,0,1,233,3,1,"0","0","0"
"7172",33,9,2,3,0,2,0,0,3,2,209,1,1,"0","0","0"
"7173",33,1,1,1,0,0,0,0,6,4,473,4,1,"0","0","0"
"7174",32,0,1,6,1,2,0,0,1,0,150,1,1,"0","0","0"
"7175",27,0,1,2,0,2,0,1,4,1,72,3,1,"0","0","0"
"7176",33,9,2,5,0,0,2,0,1,1,285,5,1,"1","0","0"
"7177",27,8,2,2,0,2,0,0,1,4,111,1,1,"1","0","0"
"7178",31,4,1,6,0,2,0,0,7,3,554,2,1,"1","0","0"
"7179",50,1,1,2,1,0,0,1,6,1,463,1,1,"0","0","0"
"7180",47,7,1,3,0,2,0,0,1,0,207,1,1,"0","0","0"
"7181",31,2,1,6,1,0,0,0,3,1,97,2,1,"0","0","0"
"7182",26,8,2,2,0,2,0,0,2,3,256,2,1,"0","0","0"
"7183",30,8,2,6,0,2,0,0,2,1,256,1,1,"0","0","0"
"7184",30,2,0,6,0,0,0,1,4,0,101,5,1,"0","0","0"
"7185",39,0,2,7,0,2,0,1,4,1,163,2,1,"0","0","0"
"7186",40,7,0,3,0,0,0,0,6,2,96,1,0,"0","0","0"
"7187",52,1,1,2,0,2,2,0,3,2,114,1,1,"0","0","0"
"7188",31,9,1,6,0,0,0,1,4,2,554,1,1,"0","0","0"
"7189",27,7,1,3,0,0,0,0,3,2,184,3,1,"0","0","0"
"7190",38,3,1,0,0,0,0,0,1,2,231,1,1,"0","0","0"
"7191",32,7,1,3,0,0,0,1,4,4,90,2,1,"0","0","0"
"7192",40,9,1,5,1,0,0,1,6,1,127,2,1,"0","0","0"
"7193",45,1,2,3,0,2,0,0,6,0,146,1,1,"0","0","0"
"7194",46,1,1,1,1,2,0,1,6,3,305,1,1,"0","0","0"
"7195",37,6,1,2,0,2,0,0,1,0,163,2,1,"0","0","0"
"7196",30,0,2,2,0,0,0,0,7,2,106,2,0,"0","0","0"
"7197",53,9,1,5,0,0,0,0,9,3,103,1,0,"0","0","0"
"7198",29,0,2,6,0,0,2,0,1,0,164,1,1,"0","0","0"
"7199",32,7,1,5,0,2,0,1,6,0,379,1,1,"0","0","0"
"7200",36,3,1,3,0,0,0,1,6,3,141,4,1,"0","0","0"
"7201",42,0,1,3,0,2,0,0,0,0,88,1,1,"0","0","0"
"7202",45,1,1,7,0,0,0,0,0,0,106,1,1,"0","0","0"
"7203",52,0,1,3,0,0,0,0,3,4,131,5,1,"0","0","0"
"7204",55,2,0,6,0,2,0,0,3,4,537,1,1,"0","0","0"
"7205",33,1,1,1,1,2,0,0,3,3,36,5,1,"0","0","0"
"7206",45,4,0,6,0,0,0,1,6,1,36,2,1,"0","0","0"
"7207",36,1,1,2,1,2,0,0,3,2,217,1,1,"0","0","0"
"7208",40,7,2,3,1,0,0,1,6,4,189,5,1,"0","0","0"
"7209",38,0,1,2,1,2,0,1,4,0,514,2,1,"0","0","0"
"7210",39,1,1,2,0,2,0,0,9,1,554,3,1,"1","1","1"
"7211",35,0,1,5,0,2,0,0,3,4,194,1,1,"0","0","0"
"7212",47,9,1,5,0,2,0,0,4,0,63,5,0,"0","0","0"
"7213",35,7,2,3,0,2,2,0,6,2,332,1,1,"0","0","0"
"7214",32,7,1,3,0,0,0,0,0,0,554,1,1,"1","1","1"
"7215",34,1,1,5,0,2,0,0,0,0,377,1,1,"0","0","0"
"7216",48,4,1,6,0,2,0,1,6,1,121,1,1,"0","0","0"
"7217",27,0,1,3,0,2,0,0,6,4,119,3,1,"0","0","0"
"7218",32,1,1,2,0,2,0,1,6,1,181,1,1,"0","0","0"
"7219",39,1,1,1,0,0,0,0,3,1,178,1,1,"0","0","0"
"7220",26,1,2,2,0,2,0,0,3,0,554,5,1,"1","1","1"
"7221",49,1,1,0,1,0,0,1,4,2,57,2,1,"0","0","0"
"7222",37,4,1,6,0,2,2,0,7,3,84,2,1,"0","0","0"
"7223",31,0,1,3,0,2,0,0,7,3,97,2,0,"0","0","0"
"7224",43,1,1,2,1,0,0,0,6,3,68,1,2,"0","0","0"
"7225",49,7,1,3,0,0,2,1,6,3,151,2,1,"0","0","0"
"7226",32,9,1,6,0,2,0,0,7,2,245,1,1,"0","0","0"
"7227",33,7,1,3,0,0,0,0,3,3,130,1,1,"0","0","0"
"7228",32,7,1,3,0,2,0,1,6,0,432,2,1,"0","0","0"
"7229",26,10,2,3,0,2,0,1,1,3,172,2,1,"0","0","0"
"7230",55,9,1,6,0,0,0,0,1,4,119,4,1,"0","0","0"
"7231",35,1,1,1,0,0,0,0,7,3,348,1,1,"0","0","0"
"7232",53,2,0,7,0,0,0,1,6,2,184,1,1,"0","0","0"
"7233",47,9,2,2,0,0,0,1,6,1,36,4,1,"0","0","0"
"7234",39,1,1,1,1,0,0,0,6,0,173,2,1,"0","0","0"
"7235",47,9,1,3,0,2,0,0,0,0,148,2,1,"0","0","0"
"7236",29,10,1,6,0,2,0,0,3,2,554,3,1,"1","0","0"
"7237",34,0,2,3,0,0,0,1,6,1,52,3,1,"0","0","0"
"7238",55,5,1,7,1,0,0,0,3,4,177,2,1,"0","0","0"
"7239",33,0,2,6,0,2,0,0,6,2,95,3,1,"0","0","0"
"7240",55,0,1,3,0,0,0,0,8,3,554,1,0,"0","0","0"
"7241",46,1,0,1,1,0,0,0,0,4,179,5,0,"0","0","0"
"7242",34,9,1,6,0,0,2,0,3,2,114,2,1,"0","0","0"
"7243",34,6,1,6,0,2,2,1,6,1,86,4,1,"0","0","0"
"7244",55,0,1,3,1,2,0,0,6,3,139,2,0,"0","0","0"
"7245",33,9,1,5,0,0,0,0,0,2,285,1,1,"0","0","0"
"7246",55,2,1,6,1,2,2,0,7,3,157,2,1,"0","0","0"
"7247",35,1,1,1,0,0,0,1,6,4,404,5,1,"0","0","0"
"7248",32,4,2,6,1,2,0,0,6,1,61,4,0,"0","0","0"
"7249",39,1,1,0,1,2,0,1,4,4,87,4,1,"0","0","0"
"7250",37,7,2,3,0,2,0,0,7,4,485,1,1,"0","0","0"
"7251",44,9,0,5,0,0,0,0,1,4,157,2,1,"0","0","0"
"7252",52,1,1,0,0,0,0,1,4,4,154,2,1,"0","0","0"
"7253",47,1,1,1,1,2,0,0,1,4,55,2,1,"0","0","0"
"7254",55,7,1,1,1,0,0,0,6,4,327,1,1,"0","0","0"
"7255",26,10,1,3,0,2,0,1,6,1,107,2,1,"0","0","0"
"7256",46,1,1,2,1,0,0,0,1,1,109,1,1,"0","0","0"
"7257",44,0,1,3,0,2,0,0,3,1,242,1,1,"0","0","0"
"7258",52,9,1,2,1,0,0,1,6,3,62,1,1,"0","0","0"
"7259",39,4,0,6,1,2,0,1,6,3,378,3,1,"0","0","0"
"7260",40,1,1,1,1,2,0,1,0,1,534,1,1,"1","1","1"
"7261",38,0,1,6,0,0,0,1,4,1,554,2,1,"0","0","0"
"7262",40,0,1,2,0,2,2,0,6,2,554,2,2,"1","1","1"
"7263",50,1,1,0,0,0,0,0,0,1,246,2,1,"1","0","0"
"7264",29,1,2,3,0,2,0,0,1,4,71,1,1,"0","0","0"
"7265",55,9,0,6,0,0,0,0,1,3,181,1,1,"0","0","0"
"7266",55,1,1,0,0,0,0,1,6,0,435,2,1,"0","0","0"
"7267",46,1,1,2,0,0,0,0,1,4,554,2,1,"0","0","0"
"7268",46,0,1,3,0,0,0,1,4,0,354,2,1,"0","0","0"
"7269",30,7,2,3,0,0,0,0,6,2,132,2,1,"0","0","0"
"7270",46,9,2,5,1,0,0,0,1,1,554,2,1,"1","0","0"
"7271",26,8,2,3,0,2,0,0,1,2,425,2,1,"0","0","0"
"7272",55,1,1,2,0,0,0,0,7,1,554,1,1,"0","0","0"
"7273",51,7,1,2,0,0,0,0,7,3,93,1,0,"0","0","0"
"7274",26,8,2,6,0,0,0,1,6,2,554,2,1,"0","0","0"
"7275",55,3,1,7,0,2,0,1,6,4,554,3,1,"0","0","0"
"7276",44,4,1,6,0,0,0,1,6,4,51,1,1,"0","0","0"
"7277",35,1,1,0,0,2,0,0,6,1,291,3,1,"0","0","0"
"7278",55,9,0,6,0,2,0,0,1,3,554,1,1,"0","0","0"
"7279",39,0,1,6,0,2,0,1,4,1,490,1,1,"0","0","0"
"7280",55,3,2,0,1,0,2,0,3,4,122,1,1,"0","0","0"
"7281",33,4,1,6,0,2,0,0,6,3,36,5,1,"0","0","0"
"7282",33,7,2,3,0,0,0,0,7,4,244,1,1,"0","0","0"
"7283",50,7,2,3,0,0,0,0,3,4,117,5,1,"0","0","0"
"7284",28,0,2,3,0,2,0,0,5,0,102,1,1,"0","0","0"
"7285",31,9,1,6,0,0,0,0,1,1,109,1,0,"0","0","0"
"7286",41,9,2,5,0,0,0,0,7,1,64,1,1,"0","0","0"
"7287",49,2,1,6,0,0,0,0,6,3,242,2,1,"0","0","0"
"7288",55,3,1,0,0,0,0,0,4,1,89,2,1,"0","0","0"
"7289",50,0,1,6,0,2,0,1,4,3,199,3,1,"0","0","0"
"7290",31,0,1,6,0,2,0,0,1,2,67,1,1,"0","0","0"
"7291",36,1,1,2,0,0,0,1,6,4,66,3,1,"0","0","0"
"7292",35,0,1,6,0,0,0,0,1,2,36,5,1,"0","0","0"
"7293",33,1,1,2,1,2,0,0,6,2,449,1,1,"1","1","1"
"7294",43,1,1,1,0,2,0,0,0,0,554,1,0,"0","0","0"
"7295",47,4,1,6,0,0,0,0,7,3,126,2,1,"0","0","0"
"7296",26,8,2,7,0,0,0,0,6,3,530,2,2,"1","1","1"
"7297",34,0,2,6,0,2,0,0,6,4,265,1,1,"0","0","0"
"7298",55,7,0,5,0,0,0,0,0,1,88,1,0,"0","0","0"
"7299",35,9,1,6,0,2,0,0,0,1,185,3,0,"0","0","0"
"7300",51,1,1,1,0,2,0,0,1,0,246,1,1,"0","0","0"
"7301",51,7,1,3,0,2,0,0,1,1,201,3,1,"0","0","0"
"7302",55,5,1,1,0,2,0,0,7,2,355,3,1,"0","0","0"
"7303",26,1,1,5,1,0,0,1,4,4,94,1,1,"0","0","0"
"7304",30,0,1,6,0,2,0,0,1,2,36,5,1,"0","0","0"
"7305",34,9,1,6,0,2,0,1,4,4,250,2,1,"0","0","0"
"7306",39,6,1,0,1,0,0,1,6,1,179,4,1,"0","0","0"
"7307",50,0,1,3,0,0,0,1,4,1,205,2,1,"0","0","0"
"7308",31,7,1,1,1,2,0,1,6,2,297,3,1,"0","0","0"
"7309",55,9,1,0,0,0,2,1,6,3,259,1,1,"0","0","0"
"7310",34,9,2,5,0,0,0,0,5,0,229,1,1,"1","1","1"
"7311",36,10,2,2,0,2,0,0,7,2,118,4,1,"0","0","0"
"7312",41,9,1,6,0,2,2,0,6,0,170,4,1,"0","0","0"
"7313",32,0,1,6,0,2,0,0,7,4,278,3,1,"0","0","0"
"7314",30,0,2,6,1,0,2,1,6,0,297,4,1,"0","0","0"
"7315",35,9,0,0,0,0,0,0,7,3,363,1,1,"0","0","0"
"7316",34,7,1,3,0,0,0,0,6,3,222,3,1,"0","0","0"
"7317",55,5,1,7,0,2,0,0,6,2,271,1,2,"1","1","1"
"7318",32,9,1,2,0,0,0,0,6,3,64,1,1,"0","0","0"
"7319",30,1,2,3,0,0,0,1,6,0,76,2,1,"0","0","0"
"7320",38,1,1,2,0,2,0,0,3,4,305,2,1,"0","0","0"
"7321",29,0,1,6,0,0,0,0,1,1,63,2,1,"0","0","0"
"7322",48,4,1,3,1,0,0,0,7,4,275,3,1,"0","0","0"
"7323",42,0,1,6,0,2,0,0,7,2,554,5,1,"0","0","0"
"7324",55,1,1,0,0,2,2,1,6,3,554,5,1,"0","0","0"
"7325",34,9,0,7,0,2,0,0,3,2,420,5,1,"0","0","0"
"7326",28,0,2,3,0,0,2,0,3,4,437,2,1,"0","0","0"
"7327",36,4,2,6,0,2,2,0,6,4,147,2,0,"0","0","0"
"7328",30,0,1,6,0,2,0,0,0,2,475,2,1,"1","0","0"
"7329",34,1,1,1,0,2,0,1,6,1,554,2,1,"0","0","0"
"7330",51,7,0,3,0,0,0,0,6,2,502,1,0,"0","0","0"
"7331",36,1,1,2,0,0,0,1,6,4,389,4,1,"0","0","0"
"7332",45,10,1,3,0,0,0,0,1,2,186,2,1,"1","0","0"
"7333",29,4,1,6,0,0,0,1,4,4,554,1,1,"1","1","1"
"7334",26,8,2,2,0,2,0,0,5,1,554,2,1,"0","0","0"
"7335",55,0,1,6,0,0,0,0,1,3,554,3,1,"0","0","0"
"7336",34,4,1,6,0,2,0,1,4,0,37,3,1,"0","0","0"
"7337",47,4,2,6,1,0,0,0,3,1,261,3,1,"0","0","0"
"7338",46,0,2,6,0,2,2,0,6,1,36,5,0,"0","0","0"
"7339",55,7,0,3,1,2,2,0,3,3,47,5,1,"0","0","0"
"7340",27,3,1,3,0,2,0,0,3,1,194,3,1,"0","0","0"
"7341",32,10,0,0,0,0,2,1,4,0,36,1,1,"0","0","0"
"7342",41,9,2,6,0,0,0,1,4,3,270,1,1,"0","0","0"
"7343",26,7,2,3,0,0,0,1,3,1,554,3,1,"0","0","0"
"7344",41,9,1,2,0,2,0,0,6,4,66,1,0,"0","0","0"
"7345",48,4,1,6,0,2,2,0,7,3,554,2,1,"1","0","0"
"7346",27,1,0,7,0,0,0,0,3,2,536,5,1,"0","0","0"
"7347",55,2,1,3,0,2,0,0,9,1,198,1,0,"0","0","0"
"7348",35,4,1,6,0,2,0,0,7,3,209,1,0,"0","0","0"
"7349",48,9,1,5,0,2,0,0,9,1,554,1,1,"1","0","0"
"7350",55,0,1,3,0,0,0,1,6,2,162,2,1,"0","0","0"
"7351",33,7,1,0,0,0,0,1,6,4,152,1,1,"0","0","0"
"7352",55,5,0,5,0,0,0,1,4,4,203,1,1,"0","0","0"
"7353",45,3,1,5,1,0,0,1,6,3,74,2,1,"0","0","0"
"7354",36,1,2,0,0,2,0,0,7,2,554,1,1,"0","0","0"
"7355",49,0,1,3,1,0,0,0,0,1,119,1,2,"0","0","0"
"7356",30,1,0,0,0,2,2,1,3,2,111,1,1,"0","0","0"
"7357",34,0,2,6,0,2,0,0,6,2,92,3,1,"0","0","0"
"7358",55,1,1,2,1,2,0,0,7,2,308,1,2,"1","1","1"
"7359",31,7,2,3,0,0,0,1,3,4,106,1,1,"0","0","0"
"7360",36,7,1,1,0,0,0,1,6,4,80,1,1,"0","0","0"
"7361",51,0,1,1,1,2,0,1,6,3,531,1,1,"0","0","0"
"7362",40,1,1,0,0,0,0,0,6,0,77,1,1,"0","0","0"
"7363",55,5,0,0,0,2,2,0,5,4,103,3,1,"0","0","0"
"7364",54,6,0,5,0,2,0,0,6,2,553,2,1,"1","1","1"
"7365",35,0,2,6,0,0,0,0,3,0,36,1,1,"0","0","0"
"7366",27,0,1,1,0,0,0,0,6,0,550,2,0,"0","0","0"
"7367",43,0,0,3,0,2,0,1,6,2,177,3,1,"0","0","0"
"7368",44,7,2,3,0,0,0,0,7,4,305,4,1,"0","0","0"
"7369",49,4,0,6,0,0,0,0,7,4,364,2,2,"0","0","0"
"7370",33,7,1,3,0,2,2,1,6,3,274,1,1,"0","0","0"
"7371",39,1,1,3,0,2,0,0,3,1,84,4,1,"0","0","0"
"7372",36,1,1,0,0,0,2,0,7,4,217,1,1,"0","0","0"
"7373",35,9,2,6,1,0,0,0,0,1,554,1,1,"1","0","0"
"7374",35,0,2,6,0,2,0,0,1,1,129,4,1,"0","0","0"
"7375",37,0,1,3,0,0,0,1,4,0,212,1,1,"0","0","0"
"7376",31,0,2,6,0,2,0,1,7,0,36,1,1,"0","0","0"
"7377",40,1,1,2,1,0,0,1,4,3,240,5,1,"0","0","0"
"7378",29,6,2,6,0,2,0,0,7,0,328,4,0,"0","0","0"
"7379",31,6,2,6,0,0,0,0,0,2,210,1,1,"1","0","0"
"7380",34,0,2,6,0,0,0,0,3,3,182,1,1,"0","0","0"
"7381",43,4,1,6,0,0,0,0,4,2,185,1,1,"1","0","0"
"7382",36,7,2,3,1,2,0,0,6,3,36,5,0,"0","0","0"
